Date,Day,Meal Type,Food Item,Wasted (kg),Consumed (kg),Prepared (kg),Number of Students,Season,Holiday or Weekday,Food Category,Meal Cost per Student,Total Cost,Nutritional Value (Calories),Protein_Content_g,Carbohydrates_g,Fat_Content_g,Average_Rating,Leftovers_%,1kg Cost (Min),1kg Cost (Max),Consumption Ratio
2024-12-21,Saturday,Lunch,Kollu thovaiyal,7.41,45.44,52.85,468,Winter,Holiday,Beverage,19.45,9102.6,112,8.61,25.69,4.95,4.8,5.91,156,198,0.53
2024-12-21,Saturday,Lunch,Rice,5.75,31.61,37.36,468,Winter,Holiday,Side Dish,17.48,8180.64,143,18.98,32.69,14.41,1.0,24.72,40,60,0.62
2024-12-21,Saturday,Breakfast,Coffee,1.63,11.56,13.19,290,Winter,Holiday,Side Dish,14.06,4077.4,329,7.15,37.61,5.49,1.5,9.55,400,500,0.83
2024-12-21,Saturday,Lunch,Appalam,8.51,45.11,53.62,468,Winter,Holiday,Beverage,38.01,17788.68,449,13.35,22.19,15.29,4.9,2.63,150,200,0.87
2024-12-21,Saturday,Breakfast,Potato peas curry,5.61,39.51,45.12,290,Winter,Holiday,Side Dish,32.58,9448.2,349,11.71,46.48,11.04,3.6,29.04,156,198,0.89
2024-12-21,Saturday,Breakfast,Kichadi,1.57,19.77,21.34,290,Winter,Holiday,Side Dish,33.15,9613.5,148,29.18,63.73,9.46,4.6,7.75,100,120,0.74
2024-12-21,Saturday,Breakfast,Chappathi,5.08,39.53,44.61,290,Winter,Holiday,Beverage,25.87,7502.3,433,25.12,49.02,17.79,2.9,7.38,100,120,0.4
2024-12-21,Saturday,Lunch,Beetroot Poriyal,5.94,45.83,51.77,468,Winter,Holiday,Main Dish,17.8,8330.4,477,16.05,40.81,3.55,4.1,5.44,156,198,0.93
2024-12-21,Saturday,Lunch,Dal,4.06,35.63,39.69,468,Winter,Holiday,Main Dish,13.8,6458.4,198,17.57,35.94,18.25,1.5,4.85,100,120,0.95
2024-12-21,Saturday,Lunch,Rasam,1.71,13.77,15.48,468,Winter,Holiday,Side Dish,24.29,11367.72,166,18.05,31.18,6.92,1.1,25.64,80,100,0.94
2024-12-21,Saturday,Lunch,Thick curd,3.77,38.46,42.23,468,Winter,Holiday,Side Dish,44.0,20592.0,437,19.64,64.81,13.23,3.7,17.36,156,198,0.98
2024-12-21,Saturday,Snacks,Tea,3.64,27.19,30.83,465,Winter,Holiday,Beverage,49.55,23040.75,212,5.21,39.53,14.52,1.2,7.77,200,250,0.35
2024-12-21,Saturday,Snacks,Bajji,4.21,45.45,49.66,465,Winter,Holiday,Snack,24.1,11206.5,592,24.03,60.09,7.79,4.1,25.46,150,200,0.92
2024-12-21,Saturday,Dinner,Idli,2.77,27.45,30.22,479,Winter,Holiday,Beverage,42.18,20204.22,230,22.83,63.01,16.67,2.5,24.08,80,100,0.97
2024-12-21,Saturday,Dinner,Coconut chutney,5.23,48.47,53.7,479,Winter,Holiday,Side Dish,39.77,19049.83,559,14.16,54.87,11.9,1.4,3.03,156,198,0.52
2024-12-21,Saturday,Dinner,Sambar,3.47,47.23,50.7,479,Winter,Holiday,Snack,25.95,12430.05,431,6.32,77.52,17.64,3.3,19.32,120,150,0.91
2024-12-21,Saturday,Dinner,Banana,7.17,34.9,42.07,479,Winter,Holiday,Main Dish,11.11,5321.69,502,23.87,21.29,15.74,2.1,21.66,40,60,0.85
2024-12-20,Friday,Lunch,vazhathandu,2.42,32.93,35.35,491,Winter,Weekday,Snack,18.24,8955.84,213,27.54,77.74,4.94,1.7,28.0,156,198,0.94
2024-12-20,Friday,Breakfast,Kambu Dosai,2.29,45.72,48.01,359,Winter,Weekday,Snack,14.17,5087.03,577,6.67,69.65,3.66,2.1,1.91,100,120,0.22
2024-12-20,Friday,Breakfast,Semiya,3.67,26.46,30.13,359,Winter,Weekday,Side Dish,31.09,11161.31,322,29.96,21.48,12.36,3.9,18.1,80,100,0.68
2024-12-20,Friday,Breakfast,Sambar,4.18,44.0,48.18,359,Winter,Weekday,Side Dish,17.75,6372.25,444,5.62,60.52,19.61,3.7,17.82,120,150,0.45
2024-12-20,Friday,Breakfast,Coconut chutney,2.02,45.06,47.08,359,Winter,Weekday,Beverage,49.32,17705.88,194,25.88,75.95,16.81,2.9,0.37,156,198,0.78
2024-12-20,Friday,Breakfast,Coffee,2.88,20.2,23.08,359,Winter,Weekday,Side Dish,26.01,9337.59,338,14.13,34.22,9.85,1.8,10.27,400,500,0.45
2024-12-20,Friday,Lunch,Rice,3.39,32.75,36.14,491,Winter,Weekday,Side Dish,10.5,5155.5,468,26.04,61.62,11.66,4.6,29.07,40,60,0.44
2024-12-20,Friday,Lunch,Mullangi sambar,1.81,26.33,28.14,491,Winter,Weekday,Snack,19.53,9589.23,348,18.87,78.51,7.03,3.7,16.66,156,198,0.93
2024-12-20,Friday,Lunch,Appalam,6.49,41.88,48.37,491,Winter,Weekday,Beverage,32.26,15839.66,599,28.15,34.1,10.68,3.8,20.27,150,200,0.34
2024-12-20,Friday,Dinner,banana,4.32,39.56,43.88,451,Winter,Weekday,Side Dish,26.9,12131.9,474,9.71,54.85,15.91,2.7,22.59,156,198,0.91
2024-12-20,Friday,Lunch,Ghee,6.98,47.99,54.97,491,Winter,Weekday,Main Dish,16.1,7905.1,422,6.89,28.9,11.39,4.5,2.33,500,600,0.89
2024-12-20,Friday,Snacks,Badam milk,4.41,49.4,53.81,235,Winter,Weekday,Main Dish,47.92,11261.2,575,11.26,62.12,19.15,1.9,21.67,156,198,0.93
2024-12-20,Friday,Snacks,Masal vadai,3.78,35.37,39.15,235,Winter,Weekday,Main Dish,33.19,7799.65,508,21.73,63.55,12.87,5.0,16.64,156,198,0.82
2024-12-20,Friday,Dinner,Mushroom biriyani,1.51,19.72,21.23,451,Winter,Weekday,Side Dish,26.95,12154.45,207,27.21,60.45,12.9,1.6,3.81,156,198,0.95
2024-12-20,Friday,Dinner,curd rice,2.44,21.84,24.28,451,Winter,Weekday,Beverage,49.36,22261.36,294,16.5,40.16,4.3,3.4,18.42,156,198,0.96
2024-12-20,Friday,Dinner,kurma,4.64,27.74,32.38,451,Winter,Weekday,Snack,34.35,15491.85,385,20.17,30.19,19.94,3.6,24.31,156,198,0.74
2024-12-20,Friday,Lunch,Rasam,6.71,40.81,47.52,491,Winter,Weekday,Beverage,42.6,20916.6,104,5.23,26.02,10.34,4.0,0.85,80,100,0.63
2024-12-19,Thursday,Breakfast,Wheat Upma,1.18,17.96,19.14,149,Winter,Weekday,Snack,16.56,2467.44,103,22.08,59.9,12.68,3.7,17.36,80,100,0.53
2024-12-19,Thursday,Lunch,Morokkolambu,4.06,28.72,32.78,197,Winter,Weekday,Main Dish,46.75,9209.75,559,26.14,45.61,18.36,3.6,9.87,120,150,0.85
2024-12-19,Thursday,Lunch,Rice,5.26,33.54,38.8,197,Winter,Weekday,Side Dish,27.73,5462.81,501,24.57,41.62,6.72,4.8,12.71,40,60,0.89
2024-12-19,Thursday,Breakfast,Coffee,2.06,40.2,42.26,149,Winter,Weekday,Main Dish,46.75,6965.75,213,6.31,70.38,19.15,4.8,2.64,400,500,0.88
2024-12-19,Thursday,Lunch,Potato Fry,1.41,22.55,23.96,197,Winter,Weekday,Main Dish,36.45,7180.65,144,17.71,67.03,6.84,2.4,3.3,100,120,0.82
2024-12-19,Thursday,Breakfast,coconut milk,4.59,28.12,32.71,149,Winter,Weekday,Beverage,46.42,6916.58,332,26.36,38.81,3.14,3.5,6.88,156,198,0.92
2024-12-19,Thursday,Breakfast,kadalai curry,4.14,30.37,34.51,149,Winter,Weekday,Beverage,48.45,7219.05,586,27.88,47.75,15.2,1.6,1.91,156,198,0.97
2024-12-19,Thursday,Breakfast,"Sevai(white,red)",3.89,26.13,30.02,149,Winter,Weekday,Side Dish,48.09,7165.41,305,24.29,21.93,12.43,2.2,14.63,156,198,0.68
2024-12-19,Thursday,Lunch,Pachapayir kolambu,1.97,26.37,28.34,197,Winter,Weekday,Main Dish,22.39,4410.83,307,24.98,78.92,19.1,1.0,24.46,156,198,0.62
2024-12-19,Thursday,Dinner,Banana,3.49,20.64,24.13,369,Winter,Weekday,Side Dish,22.4,8265.6,487,9.67,45.94,5.02,4.3,25.84,40,60,0.86
2024-12-19,Thursday,Lunch,Appalam,2.53,51.13,53.66,197,Winter,Weekday,Main Dish,46.38,9136.86,152,10.82,73.83,15.58,3.1,20.48,150,200,0.62
2024-12-19,Thursday,Lunch,Thick curd,5.51,44.82,50.33,197,Winter,Weekday,Side Dish,43.4,8549.8,264,23.18,34.04,15.28,3.4,17.63,156,198,0.94
2024-12-19,Thursday,Snacks,Chukku paal,6.18,44.54,50.72,56,Winter,Weekday,Snack,32.53,1821.68,292,29.52,44.71,16.35,4.8,6.17,156,198,0.87
2024-12-19,Thursday,Snacks,Sundal,1.26,19.37,20.63,56,Winter,Weekday,Snack,17.36,972.16,263,8.89,62.97,6.45,4.5,18.29,100,120,0.74
2024-12-19,Thursday,Dinner,Wheat Parotta,2.94,20.15,23.09,369,Winter,Weekday,Main Dish,41.89,15457.41,334,10.64,26.57,14.89,1.4,20.22,100,120,0.78
2024-12-19,Thursday,Dinner,Salna,4.73,27.01,31.74,369,Winter,Weekday,Side Dish,34.11,12586.59,250,10.29,36.23,16.62,2.1,2.11,120,150,0.94
2024-12-19,Thursday,Dinner,Curd rice,5.36,36.18,41.54,369,Winter,Weekday,Main Dish,33.84,12486.96,460,24.81,22.8,8.45,4.3,24.73,156,198,0.29
2024-12-19,Thursday,Lunch,Rasam,3.0,20.45,23.45,197,Winter,Weekday,Side Dish,19.38,3817.86,591,26.13,46.33,6.3,3.0,12.2,80,100,0.58
2024-12-18,Wednesday,Breakfast,Sambar,6.61,38.12,44.73,311,Winter,Weekday,Snack,48.88,15201.68,568,12.47,31.15,14.72,3.0,4.18,120,150,0.45
2024-12-18,Wednesday,Lunch,Sambar,3.61,38.29,41.9,94,Winter,Weekday,Side Dish,32.59,3063.46,546,29.15,53.33,11.55,4.0,26.3,120,150,0.93
2024-12-18,Wednesday,Lunch,Rice,5.29,38.32,43.61,94,Winter,Weekday,Side Dish,48.27,4537.38,266,10.44,50.55,16.13,1.2,29.56,40,60,0.88
2024-12-18,Wednesday,Breakfast,Coffee,5.17,27.83,33.0,311,Winter,Weekday,Snack,36.04,11208.44,421,15.27,20.29,17.66,3.9,15.4,400,500,0.97
2024-12-18,Wednesday,Lunch,Rasam,4.54,41.05,45.59,94,Winter,Weekday,Snack,13.85,1301.9,254,14.3,50.27,14.78,4.3,16.29,80,100,0.56
2024-12-18,Wednesday,Breakfast,Kesar(Milk),6.2,40.9,47.1,311,Winter,Weekday,Side Dish,28.86,8975.46,197,20.09,40.71,7.78,1.3,1.21,156,198,0.98
2024-12-18,Wednesday,Breakfast,Pudina chutney,2.64,30.78,33.42,311,Winter,Weekday,Snack,21.63,6726.93,341,22.87,50.49,9.78,3.3,16.36,156,198,0.97
2024-12-18,Wednesday,Breakfast,Idly,1.51,37.52,39.03,311,Winter,Weekday,Side Dish,26.45,8225.95,174,15.61,79.76,3.58,3.1,16.79,156,198,0.95
2024-12-18,Wednesday,Lunch,Cabbage poriyal,4.25,48.08,52.33,94,Winter,Weekday,Snack,18.22,1712.68,483,8.27,69.5,3.84,3.3,10.21,156,198,0.56
2024-12-18,Wednesday,Dinner,banana,1.36,24.16,25.52,226,Winter,Weekday,Main Dish,13.24,2992.24,232,25.19,75.59,8.39,1.0,27.59,156,198,0.88
2024-12-18,Wednesday,Lunch,Appalam,2.92,43.18,46.1,94,Winter,Weekday,Main Dish,48.61,4569.34,583,5.65,74.99,8.53,1.9,16.58,150,200,0.93
2024-12-18,Wednesday,Dinner,Tomato thokku,3.07,45.37,48.44,226,Winter,Weekday,Snack,40.05,9051.3,467,16.86,60.51,17.69,4.5,28.31,156,198,0.25
2024-12-18,Wednesday,Dinner,coconut chutney,6.78,47.22,54.0,226,Winter,Weekday,Side Dish,38.55,8712.3,334,7.12,31.39,8.1,1.1,14.28,156,198,0.29
2024-12-18,Wednesday,Dinner,Daal sambar,2.54,22.25,24.79,226,Winter,Weekday,Side Dish,45.13,10199.38,265,5.25,30.21,18.24,3.8,2.1,156,198,0.76
2024-12-18,Wednesday,Lunch,Thick curd,3.19,39.51,42.7,94,Winter,Weekday,Beverage,49.99,4699.06,202,10.54,57.69,3.54,4.3,20.56,156,198,0.35
2024-12-18,Wednesday,Dinner,Wheat Dosai,3.9,44.04,47.94,226,Winter,Weekday,Main Dish,42.26,9550.76,313,7.0,71.32,5.93,1.8,0.75,100,120,0.88
2024-12-18,Wednesday,Snacks,puffs/Samosa,6.33,38.52,44.85,191,Winter,Weekday,Main Dish,11.93,2278.63,381,10.03,28.9,8.09,2.6,23.69,156,198,0.63
2024-12-18,Wednesday,Snacks,Tea,1.82,24.17,25.99,191,Winter,Weekday,Side Dish,49.93,9536.63,202,24.51,70.42,17.16,1.4,20.63,200,250,0.95
2024-12-17,Tuesday,Lunch,Vadagam,3.25,48.58,51.83,283,Winter,Weekday,Beverage,43.3,12253.9,392,8.17,76.11,15.4,3.9,2.36,200,250,0.9
2024-12-17,Tuesday,Breakfast,Kichadi,2.3,21.11,23.41,100,Winter,Weekday,Beverage,25.91,2591.0,380,25.6,48.23,15.46,1.9,26.67,100,120,0.51
2024-12-17,Tuesday,Breakfast,coconut chutney,7.34,46.89,54.23,100,Winter,Weekday,Main Dish,41.12,4112.0,248,21.19,25.59,12.36,3.0,16.02,156,198,0.42
2024-12-17,Tuesday,Breakfast,Ragi Koozh,7.2,45.91,53.11,100,Winter,Weekday,Beverage,32.37,3237.0,589,29.22,22.76,17.31,2.7,18.97,80,100,0.91
2024-12-17,Tuesday,Breakfast,Tomato sauce,6.87,43.13,50.0,100,Winter,Weekday,Beverage,11.17,1117.0,582,22.85,26.7,4.79,4.7,27.67,156,198,0.96
2024-12-17,Tuesday,Breakfast,Coffee,5.91,38.55,44.46,100,Winter,Weekday,Main Dish,27.17,2717.0,448,28.12,31.23,2.27,2.4,15.39,400,500,0.5
2024-12-17,Tuesday,Lunch,Tomato Rice,2.13,16.91,19.04,283,Winter,Weekday,Side Dish,22.4,6339.2,477,17.93,50.25,14.42,4.7,25.15,100,120,0.96
2024-12-17,Tuesday,Lunch,Lemon rice/Pulisahtam/Pudina rice/coconut rice,2.82,33.97,36.79,283,Winter,Weekday,Side Dish,40.57,11481.31,256,7.93,70.95,3.77,2.8,9.71,156,198,0.55
2024-12-17,Tuesday,Breakfast,Maggie (without vegetables),2.94,16.66,19.6,100,Winter,Weekday,Snack,16.71,1671.0,224,21.45,37.84,19.68,1.0,8.57,60,80,0.68
2024-12-17,Tuesday,Lunch,Chutney,4.96,37.31,42.27,283,Winter,Weekday,Side Dish,12.0,3396.0,443,18.2,34.14,4.08,4.9,29.31,156,198,0.39
2024-12-17,Tuesday,Lunch,Rice,2.54,42.75,45.29,283,Winter,Weekday,Snack,28.07,7943.81,215,19.81,77.29,6.87,4.3,21.74,40,60,0.98
2024-12-17,Tuesday,Snacks,Ellakai tea,1.91,33.96,35.87,124,Winter,Weekday,Main Dish,23.96,2971.04,346,20.56,70.25,18.51,3.3,5.75,156,198,0.94
2024-12-17,Tuesday,Snacks,Steamed groundnut,5.91,43.08,48.99,124,Winter,Weekday,Main Dish,19.15,2374.6,420,5.25,41.83,7.7,1.6,11.67,156,198,0.9
2024-12-17,Tuesday,Dinner,Chappatti,4.79,22.02,26.81,236,Winter,Weekday,Snack,34.67,8182.12,530,9.87,24.36,5.91,2.2,9.38,156,198,0.61
2024-12-17,Tuesday,Dinner,veg kuruma,3.04,38.79,41.83,236,Winter,Weekday,Side Dish,31.39,7408.04,404,17.28,54.13,3.92,3.5,2.83,156,198,0.93
2024-12-17,Tuesday,Dinner,curd rice,4.19,45.68,49.87,236,Winter,Weekday,Main Dish,22.12,5220.32,154,28.76,53.52,4.35,3.9,17.54,156,198,0.98
2024-12-17,Tuesday,Dinner,banana,2.37,35.41,37.78,236,Winter,Weekday,Side Dish,15.47,3650.92,111,14.59,71.0,3.12,1.2,29.81,156,198,0.47
2024-12-17,Tuesday,Lunch,Thick curd,2.28,47.32,49.6,283,Winter,Weekday,Main Dish,27.85,7881.55,193,17.06,77.53,13.32,1.4,19.82,156,198,0.9
2024-12-16,Monday,Breakfast,Upma(wheat),1.52,24.31,25.83,210,Winter,Weekday,Main Dish,44.64,9374.4,157,27.67,52.61,14.69,4.1,20.93,156,198,0.92
2024-12-16,Monday,Lunch,Kaarakolambu,6.7,33.16,39.86,274,Winter,Weekday,Snack,49.39,13532.86,231,15.14,23.08,9.81,1.6,7.8,120,150,0.92
2024-12-16,Monday,Lunch,Rice,6.1,42.69,48.79,274,Winter,Weekday,Beverage,44.15,12097.1,330,20.39,39.13,8.4,3.9,0.77,40,60,0.91
2024-12-16,Monday,Breakfast,Coffee,6.21,39.85,46.06,210,Winter,Weekday,Main Dish,46.39,9741.9,152,9.78,25.94,3.48,2.8,5.12,400,500,0.42
2024-12-16,Monday,Breakfast,Chutney Sambar,6.05,32.05,38.1,210,Winter,Weekday,Side Dish,24.45,5134.5,186,29.92,28.42,11.82,1.7,26.36,156,198,0.95
2024-12-16,Monday,Breakfast,Sweet Pongal,4.38,35.51,39.89,210,Winter,Weekday,Main Dish,24.9,5229.0,555,13.01,55.59,13.17,2.3,26.15,120,150,0.67
2024-12-16,Monday,Breakfast,Vadai,3.38,30.04,33.42,210,Winter,Weekday,Snack,30.66,6438.6,226,15.76,52.26,13.77,4.7,0.91,100,120,0.88
2024-12-16,Monday,Breakfast,Venpongal,1.39,29.41,30.8,210,Winter,Weekday,Main Dish,50.0,10500.0,172,26.03,74.89,8.5,4.9,20.45,100,120,0.94
2024-12-16,Monday,Lunch,carrot beans poriyal,6.75,37.37,44.12,274,Winter,Weekday,Main Dish,16.02,4389.48,568,13.68,31.32,5.11,1.4,20.04,156,198,0.91
2024-12-16,Monday,Lunch,dhal,4.71,46.42,51.13,274,Winter,Weekday,Beverage,16.88,4625.12,498,6.03,43.74,6.69,2.1,27.47,156,198,0.55
2024-12-16,Monday,Dinner,Groundnut chutney,3.16,42.65,45.81,134,Winter,Weekday,Snack,38.34,5137.56,291,28.35,65.45,12.87,3.9,4.8,156,198,0.91
2024-12-16,Monday,Lunch,Rasam,3.98,37.22,41.2,274,Winter,Weekday,Main Dish,34.99,9587.26,214,11.63,53.7,4.5,4.5,27.58,80,100,0.43
2024-12-16,Monday,Snacks,Cake,1.33,25.61,26.94,250,Winter,Weekday,Main Dish,27.12,6780.0,446,6.38,70.5,15.77,1.4,4.54,300,500,0.96
2024-12-16,Monday,Dinner,banana,3.93,29.17,33.1,134,Winter,Weekday,Main Dish,20.72,2776.48,541,24.16,45.15,11.54,3.9,0.25,156,198,0.5
2024-12-16,Monday,Dinner,Sambar,3.19,51.46,54.65,134,Winter,Weekday,Main Dish,22.06,2956.04,101,6.76,64.05,5.11,1.8,10.02,120,150,0.91
2024-12-16,Monday,Dinner,Dosai,6.07,34.47,40.54,134,Winter,Weekday,Main Dish,21.43,2871.62,475,18.45,33.16,15.16,4.6,29.81,100,120,0.87
2024-12-16,Monday,Lunch,Appalam,4.31,43.98,48.29,274,Winter,Weekday,Snack,28.87,7910.38,539,22.15,61.57,8.59,2.2,13.38,150,200,0.94
2024-12-16,Monday,Snacks,Tea,3.26,34.28,37.54,250,Winter,Weekday,Side Dish,37.35,9337.5,421,25.29,43.24,19.04,4.6,6.13,200,250,0.89
2024-12-16,Monday,Lunch,Ghee,3.62,23.42,27.04,274,Winter,Weekday,Main Dish,26.66,7304.84,354,11.7,46.05,3.13,4.3,13.89,500,600,0.82
2024-12-16,Monday,Lunch,Thick curd,5.29,45.9,51.19,274,Winter,Weekday,Main Dish,36.87,10102.38,209,28.72,51.93,10.88,3.8,28.1,156,198,0.94
2024-12-15,Sunday,Lunch,Vadagam,4.24,46.56,50.8,187,Winter,Holiday,Side Dish,21.14,3953.18,279,18.24,56.64,16.33,4.5,1.67,200,250,0.59
2024-12-15,Sunday,Breakfast,Bread,3.25,40.25,43.5,90,Winter,Holiday,Snack,21.54,1938.6,257,23.04,73.13,4.84,3.7,5.98,60,80,0.9
2024-12-15,Sunday,Breakfast,Butter,5.8,34.99,40.79,90,Winter,Holiday,Side Dish,14.07,1266.3,309,28.53,23.99,3.28,2.5,22.11,400,500,0.95
2024-12-15,Sunday,Breakfast,Jam,2.56,32.07,34.63,90,Winter,Holiday,Snack,32.02,2881.8,289,27.04,77.18,2.18,4.5,10.43,200,250,0.91
2024-12-15,Sunday,Breakfast,Ragi Koozh,4.97,40.4,45.37,90,Winter,Holiday,Snack,49.09,4418.1,333,17.88,36.91,7.51,3.9,11.01,80,100,0.48
2024-12-15,Sunday,Breakfast,Milk,4.7,45.84,50.54,90,Winter,Holiday,Snack,24.84,2235.6,189,24.37,42.92,9.06,1.1,13.66,50,60,0.92
2024-12-15,Sunday,Breakfast,Onion,8.0,45.49,53.49,90,Winter,Holiday,Side Dish,32.42,2917.8,523,19.05,25.5,6.34,3.7,25.94,40,60,0.4
2024-12-15,Sunday,Breakfast,Moor milagai,6.19,31.75,37.94,90,Winter,Holiday,Snack,46.56,4190.4,594,18.82,26.74,3.16,1.8,4.21,156,198,0.81
2024-12-15,Sunday,Lunch,Kushka,3.61,42.86,46.47,187,Winter,Holiday,Main Dish,12.99,2429.13,394,7.87,63.6,11.54,2.7,1.64,150,200,0.96
2024-12-15,Sunday,Lunch,Salna,1.97,34.97,36.94,187,Winter,Holiday,Main Dish,10.18,1903.66,160,8.15,76.66,6.92,3.5,12.06,120,150,0.66
2024-12-15,Sunday,Lunch,Raitha,3.29,40.84,44.13,187,Winter,Holiday,Main Dish,44.63,8345.81,412,11.72,62.95,2.14,2.8,20.63,80,100,0.35
2024-12-15,Sunday,Dinner,Banana,2.41,20.39,22.8,92,Winter,Holiday,Beverage,27.04,2487.68,220,18.79,27.47,15.08,2.0,29.82,40,60,0.6
2024-12-15,Sunday,Lunch,Rasam,3.42,31.81,35.23,187,Winter,Holiday,Snack,35.75,6685.25,472,23.07,35.77,19.19,4.1,25.64,80,100,0.97
2024-12-15,Sunday,Snacks,Tea,3.41,17.85,21.26,350,Winter,Holiday,Side Dish,18.1,6335.0,575,5.81,22.71,14.89,2.7,22.32,200,250,0.76
2024-12-15,Sunday,Snacks,Masala pori,7.01,37.73,44.74,350,Winter,Holiday,Snack,33.87,11854.5,485,19.88,20.11,15.21,3.0,27.49,156,198,0.62
2024-12-15,Sunday,Dinner,Tomato Sevai,6.0,37.66,43.66,92,Winter,Holiday,Snack,15.15,1393.8,225,18.48,41.04,18.8,3.8,22.45,100,120,0.59
2024-12-15,Sunday,Dinner,White sevai,5.83,45.71,51.54,92,Winter,Holiday,Snack,44.24,4070.08,376,29.22,34.49,5.76,1.1,28.08,156,198,0.54
2024-12-15,Sunday,Dinner,Kadal curry,3.72,27.05,30.77,92,Winter,Holiday,Side Dish,14.52,1335.84,481,17.11,23.74,19.9,4.6,5.79,156,198,0.87
2024-12-15,Sunday,Dinner,Coconut milk,5.33,36.83,42.16,92,Winter,Holiday,Side Dish,47.64,4382.88,551,6.59,30.77,15.92,4.1,15.0,156,198,0.91
2024-12-15,Sunday,Lunch,Rice,2.12,38.24,40.36,187,Winter,Holiday,Main Dish,13.27,2481.49,152,5.53,65.72,17.17,4.2,22.81,40,60,0.93
2024-12-14,Saturday,Breakfast,Coffee,4.77,31.83,36.6,212,Winter,Holiday,Beverage,43.11,9139.32,395,14.64,26.3,11.79,4.0,23.49,400,500,0.5
2024-12-14,Saturday,Breakfast,Chappathi,2.26,23.26,25.52,212,Winter,Holiday,Snack,31.3,6635.6,148,26.41,59.29,18.78,2.5,8.86,100,120,0.76
2024-12-14,Saturday,Lunch,Dal,5.31,34.85,40.16,140,Winter,Holiday,Side Dish,11.56,1618.4,112,24.05,30.29,7.74,4.6,4.34,100,120,0.82
2024-12-14,Saturday,Lunch,Rice,7.53,43.14,50.67,140,Winter,Holiday,Beverage,14.86,2080.4,232,27.89,21.34,19.49,3.9,9.77,40,60,0.83
2024-12-14,Saturday,Lunch,Beetroot Poriyal,3.38,35.23,38.61,140,Winter,Holiday,Side Dish,37.06,5188.4,357,29.71,62.2,11.2,3.1,7.69,156,198,0.9
2024-12-14,Saturday,Breakfast,Jam,4.27,43.58,47.85,212,Winter,Holiday,Side Dish,37.29,7905.48,148,15.62,53.11,6.88,2.3,19.59,200,250,0.92
2024-12-14,Saturday,Breakfast,Potato peas curry,4.79,23.9,28.69,212,Winter,Holiday,Side Dish,37.32,7911.84,382,9.98,23.98,16.88,1.9,28.92,156,198,0.83
2024-12-14,Saturday,Breakfast,Kichadi,4.83,23.59,28.42,212,Winter,Holiday,Snack,13.1,2777.2,371,14.9,22.6,14.21,4.7,12.84,100,120,0.86
2024-12-14,Saturday,Lunch,Kollu thovaiyal,4.73,43.35,48.08,140,Winter,Holiday,Side Dish,44.83,6276.2,585,17.63,53.89,4.89,2.6,7.7,156,198,0.29
2024-12-14,Saturday,Lunch,Thick curd,6.64,40.33,46.97,140,Winter,Holiday,Beverage,43.94,6151.6,208,11.56,30.95,17.99,4.1,25.72,156,198,0.91
2024-12-14,Saturday,Lunch,Appalam,3.9,31.63,35.53,140,Winter,Holiday,Main Dish,24.53,3434.2,507,16.63,32.15,8.98,2.9,17.49,150,200,0.94
2024-12-14,Saturday,Lunch,Rasam,5.01,46.76,51.77,140,Winter,Holiday,Snack,34.99,4898.6,465,6.46,60.1,4.87,4.7,10.24,80,100,0.85
2024-12-14,Saturday,Snacks,Tea,2.6,25.03,27.63,173,Winter,Holiday,Side Dish,15.85,2742.05,529,15.9,56.81,19.83,4.3,29.66,200,250,0.93
2024-12-14,Saturday,Snacks,Bajji,4.73,41.37,46.1,173,Winter,Holiday,Snack,37.57,6499.61,426,8.92,44.72,12.23,1.5,10.3,150,200,0.96
2024-12-14,Saturday,Dinner,Idli,2.14,23.57,25.71,84,Winter,Holiday,Snack,32.51,2730.84,139,28.69,59.23,15.94,4.2,21.15,80,100,0.87
2024-12-14,Saturday,Dinner,Coconut chutney,1.72,36.0,37.72,84,Winter,Holiday,Side Dish,40.1,3368.4,363,24.17,79.7,17.46,2.7,19.72,156,198,0.87
2024-12-14,Saturday,Dinner,Sambar,3.02,51.46,54.48,84,Winter,Holiday,Snack,46.79,3930.36,566,11.71,76.27,14.62,1.1,5.83,120,150,0.71
2024-12-14,Saturday,Dinner,Banana,6.02,40.03,46.05,84,Winter,Holiday,Beverage,26.8,2251.2,405,19.77,20.26,2.79,1.2,27.54,40,60,0.51
2024-12-13,Friday,Breakfast,Kambu Dosai,3.65,40.47,44.12,317,Winter,Weekday,Main Dish,33.05,10476.85,268,11.95,66.46,19.92,2.1,22.47,100,120,0.93
2024-12-13,Friday,Breakfast,Semiya,3.25,39.97,43.22,317,Winter,Weekday,Main Dish,33.28,10549.76,413,17.45,62.75,18.15,1.1,13.15,80,100,0.4
2024-12-13,Friday,Breakfast,Sambar,4.08,40.88,44.96,317,Winter,Weekday,Beverage,49.52,15697.84,417,13.24,58.1,7.27,3.6,5.15,120,150,0.35
2024-12-13,Friday,Breakfast,Coconut chutney,5.27,41.7,46.97,317,Winter,Weekday,Side Dish,24.64,7810.88,186,16.02,43.23,11.74,3.4,2.72,156,198,0.94
2024-12-13,Friday,Breakfast,Coffee,2.45,42.51,44.96,317,Winter,Weekday,Main Dish,28.81,9132.77,311,26.42,74.54,7.7,1.1,21.32,400,500,0.77
2024-12-13,Friday,Lunch,Rice,1.72,24.6,26.32,210,Winter,Weekday,Beverage,25.08,5266.8,254,22.11,78.17,15.96,1.5,11.57,40,60,0.89
